"cueanexo","geom"
"220215302","0101000020E6100000FC09DDBBB5584EC05AEB932E75903BC0"
"220215400","0101000020E610000051DCB78A705B4EC03FBFC36CCB933BC0"
"220215500","0101000020E6100000AC6EBC2F62824DC00EA72C6C6E753BC0"
"220215600","0101000020E6100000120EA3E661824DC08A4A61A06D753BC0"
"220215700","0101000020E6100000BC317EB049864DC06A2C02C2896A3BC0"
"220215800","0101000020E6100000A30CA45F2C4F4EC0FC9423EB27F739C0"
"220215801","0101000020E61000001DC6BAD908504EC0E908F43519F539C0"
"220215900","0101000020E6100000FA583B2438AA4DC085F114AAF68A3AC0"
"220216000","0101000020E6100000C5B4028051394EC019DC891BC2CC3AC0"
"220216100","0101000020E6100000DF25544CDF4D4FC00D4A98F7780739C0"
"220216200","0101000020E6100000C726C5A0E07B4DC08860724DEB773BC0"
"220216201","0101000020E6100000039DD734327E4DC00D8F147758743BC0"
"220216202","0101000020E6100000B0F36613307E4DC02D1B400650743BC0"
"220216203","0101000020E61000004C4C5946D87B4DC0951A89BEEC773BC0"
"220216204","0101000020E6100000FA2BA806CF7B4DC06AB57536F5773BC0"
"220216205","0101000020E61000003577153CD87B4DC08C966C59F5773BC0"
"220216300","0101000020E6100000C6419BB66E2B4FC0096FD591801F38C0"
"220216400","0101000020E6100000700CFB1608364EC06A4E66C0E2483BC0"
"220216500","0101000020E61000008385251995F04DC0DC093B41A00F3AC0"
"220216600","0101000020E6100000ACF7E0202B4F4DC0CFB45B55254B3BC0"
"220216700","0101000020E61000000CD39D60C8834DC0B6E820D968743BC0"
"220216800","0101000020E61000007127FFB899504EC01784BEA4252E3BC0"
"220216801","0101000020E61000003C489295F14B4EC0B18EAEDBAB1E3BC0"
"220216900","0101000020E6100000A267ABCD67724EC0A8548041768C39C0"
"220216901","0101000020E6100000599E2B44D6744EC07850E263C29139C0"
"220217000","0101000020E6100000DA01F7C9D6F34EC0A88D37310AA938C0"
"220217100","0101000020E6100000E2BA3E31E1B44EC0BD0830E4D9673AC0"
"220217200","0101000020E6100000D492EA6AF5BD4EC031C306FD0BEF38C0"
"220217201","0101000020E6100000A7E6ED7FC0EB4EC0ED367CB8392939C0"
"220217300","0101000020E6100000182D1762B48F4DC01D1A90E809B33AC0"
"220217400","0101000020E6100000FA9E1466D97A4DC0C91A8265E2CC3AC0"
"220217500","0101000020E6100000E71C2F2965994EC0CD20DA14E7373BC0"
"220217600","0101000020E61000009CD3DBB7A9374EC061C255BEE3C33AC0"
"220217700","0101000020E610000066E61B9628514EC0254EA54A9A2D3BC0"
"220217800","0101000020E610000006AE1634E57B4DC0DD56C357D8403BC0"
"220217900","0101000020E61000006947AE46B05D4EC06EEB6E67A8AF3AC0"
"220217901","0101000020E610000094157564EF514EC06E60302381873AC0"
"220217902","0101000020E61000005AA533B404654EC0758645DB9BAB3AC0"
"220217903","0101000020E61000009B0FF8CC38584EC087B48207B1BC3AC0"
"220218000","0101000020E6100000552F554732784EC00B247182F8983AC0"
"220218100","0101000020E61000008E518365A2B44EC0028276A9FD673AC0"
"220218200","0101000020E61000001D85411FD34E4EC0521B9D21DAB93AC0"
"220218300","0101000020E6100000CBF95AB12A784DC0EE33012FC3813BC0"
"220218400","0101000020E610000011321B3C487D4DC0275391E66C7C3BC0"
"220218600","0101000020E6100000F54FD02E227E4DC0A4CB9A139C663BC0"
"220218700","0101000020E61000004A2A737816894EC0A4993793B3183BC0"
"220218800","0101000020E61000004374F670DF8B4EC026AE92EE85163BC0"
"220218900","0101000020E61000009CD81F706ED04EC09F7F50ACBBEB3AC0"
"220219000","0101000020E6100000FC7C2631754F4EC08CB663DB5EF139C0"
"220219100","0101000020E6100000A4509B6622EC4DC00953DF1319003BC0"
"220219200","0101000020E61000000E28D5562FB64EC0C6AB83B0D0B038C0"
"220219300","0101000020E6100000AB04F4A0D37C4DC0493A9EB4B57C3BC0"
"220219400","0101000020E61000005C2DAE86AB374EC0DA71B2B0D6C53AC0"
"220219500","0101000020E6100000766C4B2B3C7B4DC05B8BC922CB423BC0"
"220219600","0101000020E6100000A49B818CC5EB4DC0A79616B067003BC0"
"220219700","0101000020E610000046951FFB387C4DC07034217BFE763BC0"
"220219800","0101000020E610000010706C2D8F7D4DC0066E558554753BC0"
"220219900","0101000020E6100000B86744FCDD374EC0D42437C267C93AC0"
"220220000","0101000020E6100000A1D3659DB3A44DC080E20BEA68343BC0"
"220220100","0101000020E61000003A9FFCBCEE784EC0BA9F386ECF993AC0"
"220220300","0101000020E610000096F8AE2C0C5C4EC04FE9C887A9933BC0"
"220220400","0101000020E61000007934757F935C4EC09A109BBA70923BC0"
"220220500","0101000020E6100000C896F8AF337B4DC05048DF86DE7E3BC0"
"220220600","0101000020E61000005EE91739CA524DC00DB2F7F115EE3AC0"
"220220601","0101000020E61000008486E1A5FB1D4FC02CCBA7D06A9038C0"
"220220700","0101000020E61000002948CEE4E1514DC08EA7435DAAF23AC0"
"220220800","0101000020E61000001CA499A688534DC0C55871FB5EF03AC0"
"220220900","0101000020E6100000A7CC605F2C7A4DC05D5BD5E31E7F3BC0"
"220221000","0101000020E61000007A9E27E60E7D4DC0A376E6E6F0753BC0"
"220221100","0101000020E6100000FAEF2B5811AC4DC023E654AD588A3AC0"
"220221200","0101000020E61000008EAEF5385B7D4DC0634C6127B2713BC0"
"220221300","0101000020E610000005EF9F0A6B8C4DC01460F2888A5F3BC0"
"220221400","0101000020E61000008BB4B4FBE6344EC03F74E5B534CA3AC0"
"220221500","0101000020E61000000A8780542B064EC040E6F81BD3EE3AC0"
"220221600","0101000020E610000038C30A88B3824DC06859A36FD66B3BC0"
"220221700","0101000020E610000043A6D47095D64EC04626273E577D3BC0"
"220221800","0101000020E6100000AA77AA91867C4DC0C376BE5B29703BC0"
"220221900","0101000020E61000001B8E631CDE374EC0EADEB45F6FC93AC0"
"220222000","0101000020E6100000AA25A674E9374EC011F150977DC93AC0"
"220222100","0101000020E6100000988C34B69F354EC0BD430A722BCE3AC0"
"220222200","0101000020E61000007243D39073064EC06F09FB6822ED3AC0"
"220222300","0101000020E6100000D43F04B4CC7E4DC0AC967D4C73753BC0"
"220222400","0101000020E6100000904E00B1EF764DC085E0BEE7227D3BC0"
"220222500","0101000020E610000065EAE763B9A44DC003EEBFE337343BC0"
"220222501","0101000020E61000000F3FE812A9B04DC0BE07E1848D1F3BC0"
"220222502","0101000020E61000008D432CB361B14DC04ED4F65300293BC0"
"220222700","0101000020E610000064D42313AF824DC08ED1B804DB6B3BC0"
"220222701","0101000020E61000007E02E09C667E4DC09094ED33057A3BC0"
"220222800","0101000020E6100000FD947024274F4EC0B466D9D967F239C0"
"220222900","0101000020E61000000641E2D56D774DC044D439E3A2783BC0"
"220223000","0101000020E610000027C85563097E4DC04595245FC7723BC0"
"220223200","0101000020E6100000F95C4F1C80794DC0472E224D767B3BC0"
"220223300","0101000020E6100000D098D180B5844DC04D38A1FD79773BC0"
"220223400","0101000020E6100000C8B5ECC9567D4DC0E125F47B87723BC0"
"220223500","0101000020E61000009D39BEA5A54F4EC0B6A793E7F2F139C0"
"220223600","0101000020E6100000CB8F2EF903804DC0DC27D00A79743BC0"
"220223700","0101000020E6100000ED9A61008A1D4EC07D8EF90F38003AC0"
"220223800","0101000020E6100000E2F7BFD9C5B04DC06B4F69E15E1F3BC0"
"220222600","0101000020E61000006F96628B978C4EC04F06A1467E163BC0"
"220223900","0101000020E6100000A9DD2A5669594DC0E03BE4BB0B0B3BC0"
"220223901","0101000020E61000007D2C0D3ABC6F4DC0C5A119655AFD3AC0"
"220224000","0101000020E61000008FF58C44547D4DC0E931A1AE3F783BC0"
"220224100","0101000020E6100000E48A3DD410AC4EC07CC211FAAC9B3BC0"
"220224200","0101000020E6100000D2546A5A59A44EC0F082661119523BC0"
"220224300","0101000020E61000006C029A7EE0214EC0BEA5DABD8DA339C0"
"220224400","0101000020E61000002F786CD8CB804DC04A6947D550793BC0"
"220224500","0101000020E6100000ABB2EB415A7B4EC0EF83759D80F63AC0"
"220224600","0101000020E61000003CC2060CD94E4DC0927A366D8E4A3BC0"
"220224700","0101000020E6100000E96E01683C794EC0D64CB4CEF6983AC0"
"220224701","0101000020E61000006EFBE0C7ADB54EC00C1E17243E6A3AC0"
"220224800","0101000020E6100000A641A1D6C8E54DC0C635E8ED289E3AC0"
"220224900","0101000020E61000006A7428F413AC4EC0C125C172B19B3BC0"
"220224901","0101000020E61000001B3A461A6EA94EC0F3D13D7A5C7C3BC0"
"220225000","0101000020E6100000EE25D9F7BC814DC0EE665086707B3BC0"
"220225001","0101000020E610000080B8565DB37D4DC05C33CBAF81753BC0"
"220225002","0101000020E6100000C7211C26FF744DC07B528B47CB783BC0"
"220225200","0101000020E61000006678595DE5F54DC0DE3412F25A103AC0"
"220225300","0101000020E6100000252E0EF6867D4DC0B08FA4D6C2723BC0"
"220225400","0101000020E610000015A794D411EC4DC053765AD1AF013BC0"
"220225500","0101000020E6100000769A995EBB834DC0EDAAB55698743BC0"
"220225600","0101000020E61000003FD7E5C75D394EC08A17EB96D66839C0"
"220225700","0101000020E610000053D6736DCE7A4DC006C7020FF9793BC0"
"220225800","0101000020E61000008E6638006BB14DC03CDC64AA20293BC0"
"220225900","0101000020E61000002ED2FF50EE7D4DC035EF0060C1753BC0"
"220226000","0101000020E6100000E0B43058C57C4DC0FD104037D2713BC0"
"220226100","0101000020E6100000A9A6E24813754EC0209AB15625AE3BC0"
"220226200","0101000020E610000036B893D5A07D4DC0E4811506687B3BC0"
"220226300","0101000020E610000073A328797F5A4EC01EBCB32008943BC0"
"220226400","0101000020E6100000F8375D7E017C4DC04492535FA5763BC0"
"220226500","0101000020E61000002D29FE87A2844DC06E5021B89D773BC0"
"220226600","0101000020E6100000A521F794B8A44DC0D02CF48F53343BC0"
"220226700","0101000020E610000068F28F4371F44DC0A89EA938EE473BC0"
"220226800","0101000020E6100000D543924ADD7E4DC0918AA11A96723BC0"
"220226801","0101000020E6100000B5C55C363C8C4DC018995B48355E3BC0"
"220226802","0101000020E6100000A580A2E6C4A34EC0256DA3668D533BC0"
"220226803","0101000020E61000008B0F2C125B504EC0A1DAB759E1F239C0"
"220226804","0101000020E6100000388ADA677AA14FC0897A1309A59C39C0"
"220226805","0101000020E61000006140B61756574DC0A2EB0B254C0D3BC0"
"220226806","0101000020E6100000699DB121591B4EC0E662CB5ED0DD3AC0"
"220226900","0101000020E61000009A36D942D9804DC0878CB6AB38763BC0"
"220226901","0101000020E61000003A8975DB22BD4EC0441F9D5094EF38C0"
"220226902","0101000020E610000055B03EA039D74EC023022B6ADF6D38C0"
"220226903","0101000020E61000009BE281DF7D794DC0FC04215C1B7D3BC0"
"220226904","0101000020E610000084088D55BC064EC0DC5777DD1AEB3AC0"
"220226905","0101000020E61000007DE52E6EDD5B4EC0DFCF8C9E74973BC0"
"220226906","0101000020E61000000CA902F4AAC94DC0F23064114F883BC0"
"220227100","0101000020E6100000AD2500D5057E4DC007B9C9933E733BC0"
"220227200","0101000020E6100000EA5EB4506F7F4DC062F14C75AE773BC0"
"220227300","0101000020E6100000B07E3CFFF47E4DC0727152803D753BC0"
"220227301","0101000020E6100000C738E1A4155E4EC0773DAE19C8953BC0"
"220227400","0101000020E610000022D846E9627D4DC05B94E24990743BC0"
"220227500","0101000020E6100000792987DCDA7F4DC0155CD0EA9C713BC0"
"220227600","0101000020E6100000E6D7806F407E4DC0826F09830A723BC0"
"220227800","0101000020E6100000F5D297017D7C4DC0E50B194831703BC0"
"220228000","0101000020E61000006E7BB7C8FD374EC00659FF3DBAC93AC0"
"220228100","0101000020E610000055E27108007D4DC0C3A545CDB2723BC0"
"220228101","0101000020E610000013125225B5774FC0E35E695E572339C0"
"220228102","0101000020E61000003146590BE7124FC0BFE7BD108D3838C0"
"220228103","0101000020E6100000E547917C10214FC0113961B61F5838C0"
"220228104","0101000020E610000093611BA76FEA4EC04A4DE2A190C538C0"
"220228105","0101000020E6100000505261814F044FC016D39A76ECA738C0"
"220228106","0101000020E610000012C2ABB7D2C14EC0B81334766BE038C0"
"220228107","0101000020E610000039D168BF45A04EC0761ED607231339C0"
"220228108","0101000020E61000003C0496F7732B4FC094D3AEAE831F38C0"
"220228109","0101000020E6100000C4C872592A0A4FC00B2A86BA093C38C0"
"220228110","0101000020E6100000DEFA06FA1DAD4EC038E5FEDB8D2B39C0"
"220228111","0101000020E610000059B5B3AD60BE4EC052899A9525EE38C0"
"220228112","0101000020E6100000177469D120AF4EC0CF72F6A7A1F938C0"
"220228113","0101000020E61000007E78DA789DDB4EC01FBCF52E146438C0"
"220228114","0101000020E6100000F3667D7A99F84DC0F2E49902D4E03BC0"
"220228115","0101000020E610000013BE9B2385FA4DC0E86F373E3B8B3BC0"
"220228116","0101000020E61000009FC6ACB0AD6A4DC0E2F9070F17D63BC0"
"220228117","0101000020E61000002E7676DCC6164EC08B04A6F1F6813BC0"
"220228200","0101000020E61000004A285057238B4DC018FE9E7204603BC0"
"220228300","0101000020E6100000E514E4A2F18B4EC089C0505FFAB139C0"
"220228301","0101000020E61000006A226DB186A54EC04015F093359039C0"
"220228400","0101000020E6100000E59E35A68A7E4DC0A6D96E04A07A3BC0"
"220228500","0101000020E610000088E479A9DD764DC08BAC57A9057D3BC0"
"220228600","0101000020E6100000B4A2018E3E5A4EC058172C02B6963BC0"
"220228700","0101000020E6100000F265BB3B7E1B4EC02F4C54B882DC3AC0"
"220228701","0101000020E610000024B54DA727004EC0294744A4DC593AC0"
"220228800","0101000020E610000095BD7039EE7A4DC055D919659D7F3BC0"
"220228900","0101000020E61000006CAB5FA23A824DC056452F1E39743BC0"
"220229000","0101000020E610000095AA5540764F4EC0E6447A7872F139C0"
"220229100","0101000020E6100000A5ED3BE9A97F4DC0A3A4BC49A46D3BC0"
"220229200","0101000020E6100000C5189EBCA97D4DC077854BA1CB753BC0"
"220229300","0101000020E6100000A84FBBED1EA44DC06074BBC26F363BC0"
"220229400","0101000020E6100000337D5591F5804DC0A28CF80495773BC0"
"220229500","0101000020E61000000EF6443E39EE4DC03F0C071ABEA73BC0"
"220229501","0101000020E6100000BE1F0B303DC94DC0F2C949A564873BC0"
"220229502","0101000020E610000072843988DCA34DC08781286366E33BC0"
"220229503","0101000020E6100000010C76EF68784DC0FBD4ED0A51823BC0"
"220229504","0101000020E6100000449B8E377D774DC0A8CD87429C7D3BC0"
"220229600","0101000020E610000022BE1B74C6514EC0415A5BEC2A7239C0"
"220229700","0101000020E6100000E5A6EB609E844DC02078A108796E3BC0"
"220229800","0101000020E6100000C523C7BC63A34EC056110B291D523BC0"
"220229801","0101000020E610000052F676B869CA4EC0AF13E7B27D143BC0"
"220229901","0101000020E61000004848851100D14DC083BEC16C07B33AC0"
"220229902","0101000020E610000026630121E5564DC02EE25307430D3BC0"
"220230000","0101000020E61000000F985AAE317D4EC0B0D2E037D4513BC0"
"220230100","0101000020E610000097AA1C8B1A7E4DC078804701B3763BC0"
"220230200","0101000020E61000009B71847D7B904EC0C1109173B1D43BC0"
"220230400","0101000020E61000002D96C54F4C5B4EC079BF740FFE913BC0"
"220230500","0101000020E6100000755DA8A04E7D4DC00243CEA83F783BC0"
"220230600","0101000020E610000040DD10B298914EC060ED77BD09D63BC0"
"220230700","0101000020E61000007022D744E1344EC053075C804FCA3AC0"
"220230800","0101000020E6100000CAAC7A05FA4E4DC0DB46A0DAFE4A3BC0"
"220230900","0101000020E61000002D35498DBB7B4DC0A9A70C4A17743BC0"
"220231000","0101000020E61000001EAC221FFD7F4DC0527B4BA1BF713BC0"
"220231100","0101000020E6100000049D295B80354EC0D7B84C9FE5573AC0"
"220231200","0101000020E61000002F8A96AD8B974EC0D0D5A5D2B6373BC0"
"220231300","0101000020E610000039719FF8BC7E4DC023E722BD15723BC0"
"220231400","0101000020E6100000A0E0E74591394EC0F6EDB970E5C63AC0"
"220231500","0101000020E610000022AB3A7867EB4EC034F1D7BD2F2939C0"
"220231600","0101000020E6100000F86309DDE78B4DC0AC6D3F8EDD603BC0"
"220231700","0101000020E6100000A54BBDA1DC7D4DC0FBEBAD8D1A733BC0"
"220231800","0101000020E6100000C64EC2487D5D4EC046200556D1AF3AC0"
"220231900","0101000020E6100000BE14B221525B4EC0B16C68AB18963BC0"
"220232000","0101000020E61000004A3D203E17C24DC0E0CD1506AFF03AC0"
"220232100","0101000020E6100000CB0E34F33F7D4DC0C8797941FA733BC0"
"220232200","0101000020E6100000DDDD6D4AB7824DC0D46F5779EE6B3BC0"
"220232300","0101000020E61000001BECAF10B1844DC0F180C2F36A773BC0"
"220232600","0101000020E61000000533E35E2E5B4EC0F26CE636C2923BC0"
"220232700","0101000020E610000085AAF61BBBC04EC0AE817A1D8BF538C0"
"220232800","0101000020E6100000828D69CE2B7E4DC0E0E34F960F773BC0"
"220232900","0101000020E61000007B52D658099D4DC0D9B16F25BA833AC0"
"220233100","0101000020E6100000E3150D945E814DC0A536DA94AD753BC0"
"220233200","0101000020E610000003B6A69787A44DC089DB5A33C2343BC0"
"220233300","0101000020E6100000461130B2F07D4DC0C35F4AA603713BC0"
"220233400","0101000020E6100000EE5E11294C7E4DC0B65D4DBAF0743BC0"
"220233500","0101000020E610000083F5CC011E7E4DC0C8457DC54C773BC0"
"220233600","0101000020E6100000709C8283EE764DC0C1F8D388247D3BC0"
"220233700","0101000020E6100000ECC0B9CF0D344EC057B8B9E614CC3AC0"
"220233800","0101000020E610000035236F7E4B4E4EC0352E3664A7F139C0"
"220233900","0101000020E6100000334697DC647D4DC08E4C044F96743BC0"
"220234000","0101000020E6100000102ED4A355604EC03CD4C651769E3BC0"
"220234100","0101000020E6100000285EA6B6C78A4DC034E2CE7E4A633BC0"
"220234101","0101000020E6100000C596B617C6864DC03214D234B6673BC0"
"220234200","0101000020E6100000E92C529E247E4DC0597946DCC8743BC0"
"220234300","0101000020E61000001F3FF2241E5A4DC017A15C787F073BC0"
"220234400","0101000020E61000009F988211EB7D4DC07F2D01F2D2753BC0"
"220234500","0101000020E610000091C041294B844DC0AFE42D82F16B3BC0"
"220234501","0101000020E61000007C8ED63863854DC01425F81489673BC0"
"220234600","0101000020E6100000D887E49076974EC04E9F21BDF7383BC0"
"220234700","0101000020E6100000400AD3DC14BE4EC02F01EA344DEF38C0"
"220234800","0101000020E61000002547933C63DA4EC0E88352C6586938C0"
"220234900","0101000020E6100000A14B9F9BD98A4EC0686CF13D28163BC0"
"220235000","0101000020E6100000ED3F3A113F864DC0BDCFBF72BE683BC0"
"220235100","0101000020E6100000019960247C814DC08E40B3012F7B3BC0"
"220235200","0101000020E6100000E5F43AE27A814DC04C5DA456317B3BC0"
"220235300","0101000020E6100000F2DA4FC06C814DC0847EB467347B3BC0"
"220235301","0101000020E610000022F4B9B403754DC0529B3DA0D1783BC0"
"220235302","0101000020E61000009419FA27D67E4DC03CEDEBB4C3663BC0"
"220235303","0101000020E61000009BD6041F8E7E4DC0470D9E9468793BC0"
"220235304","0101000020E61000002C04BD7AAA7D4DC0B9A52DEA83753BC0"
"220235400","0101000020E61000001945DE257B814DC0F0ED89BB2E7B3BC0"
"220235401","0101000020E6100000F4F60540B37D4DC095B19E5782753BC0"
"220235402","0101000020E6100000979DC88804754DC04F394843D3783BC0"
"220235403","0101000020E61000002F717B53DB7E4DC0CB8A4FB5D7663BC0"
"220235405","0101000020E61000003C8876C5FD954EC0B02FD7C42C343BC0"
"220235406","0101000020E610000039E85C398C7E4DC08BD025BF71793BC0"
"220235500","0101000020E610000005118C2278814DC09C23ED702B7B3BC0"
"220235501","0101000020E61000005CE79B5FE07E4DC0D29B6BD4E0663BC0"
"220235502","0101000020E61000003D74806815AC4EC05D2A64E18F9B3BC0"
"220235600","0101000020E61000002AD0BC2C73784DC0532C1B8D40843BC0"
"220235800","0101000020E6100000CC18DEB54C514EC0AAA2791A54F639C0"
"220235801","0101000020E6100000BB957E50192B4EC0201FAD1885CA39C0"
"220235802","0101000020E6100000549887846A1A4EC09BB236E917B539C0"
"220235803","0101000020E61000003DC36FEE22504EC059844F7AC6F439C0"
"220235900","0101000020E61000006F880A5C52D14DC03006A8588CB43AC0"
"220236000","0101000020E6100000621A1219A1AC4EC0C3EF67032A9C3BC0"
"220236100","0101000020E6100000FCC4EBED535B4DC03F80DE54ED0A3BC0"
"220236200","0101000020E6100000D337B8664A7B4EC052AE127BFDF23AC0"
"220236300","0101000020E6100000D3DE5CD96A7F4DC06A935AFF1F713BC0"
"220236400","0101000020E61000007B8B527839794EC0CB2D964B9E993AC0"
"220236500","0101000020E61000000B9FEFA547EF4DC0A55A46FB442E3AC0"
"220236600","0101000020E61000003E08302B85334EC015E73D1483CE3AC0"
"220236700","0101000020E610000081CCDFAF5DAC4DC0567B6CA4DC873AC0"
"220236800","0101000020E6100000706BF71323874DC048D78D2A72683BC0"
"220236802","0101000020E610000073246782CA834DC012C089F65C6A3BC0"
"220236900","0101000020E6100000410616F1B8384EC085925BC165C93AC0"
"220237000","0101000020E6100000AECAA887CF784DC053D8E4B566833BC0"
"220237100","0101000020E610000029A20DC7A3334EC0B40C95177AB43AC0"
"220237200","0101000020E61000006407C37B3D214EC0B1036FE189A439C0"
"220237300","0101000020E61000001B9FE4F8A1D14DC05365810F02B33AC0"
"220237400","0101000020E6100000B128626ABC1E4FC0BA17CEFB5F9038C0"
"220237500","0101000020E6100000BA008BFD637F4DC0AC52D053F0703BC0"
"220237600","0101000020E6100000471D2473DD7E4DC0FD87C340D1713BC0"
"220237700","0101000020E6100000F45FB310979D4DC0817D50A901413BC0"
"220237800","0101000020E6100000BCC69462604B4EC05228F1761F9439C0"
"220238000","0101000020E6100000D0EC16CD62A34FC087CB91C3559D39C0"
"220238100","0101000020E6100000A9D65E06AEA14FC0FDDDF88A779D39C0"
"220238200","0101000020E61000007D2FCDDEC8844DC05C8B37BF1C753BC0"
"220238300","0101000020E61000004FB4F64071594EC02FAF3840A7933BC0"
"220238400","0101000020E610000021BDDB1B6E3A4EC0D03D9D1AC2C53AC0"
"220236801","0101000020E6100000A95558F4CC854DC0022CCDA11F673BC0"
"220238600","0101000020E610000086803D7794AD4DC0EDB77A0D5A883AC0"
"220238700","0101000020E6100000C0BD0CFE7DAC4DC0195C0C42F8863AC0"
"220238800","0101000020E6100000406E80EC96BE4EC01E43DD30E7E938C0"
"220238900","0101000020E6100000BDDD1A9A56D74EC01EBFB129396D38C0"
"220239000","0101000020E6100000391C1AAE79594EC09E59F55176473BC0"
"220239100","0101000020E610000011AD18B310AC4EC006E21A2ABE9B3BC0"
"220239200","0101000020E610000005C85B6D2F7C4DC0E9E137C9B5773BC0"
"220239300","0101000020E6100000B7E585B8F7A24EC0AA0F9875FD233BC0"
"220239400","0101000020E6100000C967222D3D894EC0C3905EF141163BC0"
"220239500","0101000020E61000009548F44CCB804DC07DEDDD22456E3BC0"
"220239600","0101000020E610000074DD0C38BC7F4DC0F63F78D44B703BC0"
"220239700","0101000020E610000059543E48E2954EC006BF1BF12A343BC0"
"220239800","0101000020E6100000B4F236735B394EC01EAB17C2A6CB3AC0"
"220239900","0101000020E6100000088492EE598B4EC040129A11BE143BC0"
"220240000","0101000020E6100000C32BA64901B94DC0BFFAD12D531C3BC0"
"220240100","0101000020E61000007D2AB2782A1C4EC063A0787CA5DE3AC0"
"220240200","0101000020E6100000A528B0941E834DC06F870D48B1703BC0"
"220240300","0101000020E6100000A86CDEDD97D44EC0859ABFC2BF7C3BC0"
"220240400","0101000020E6100000037D68B144794DC031964C6403543BC0"
"220240500","0101000020E610000071E324A26C764EC08F14960BFFA539C0"
"220240600","0101000020E61000008612BF64E16E4DC0DDC4E9487F753BC0"
"220240700","0101000020E610000040B900247A7D4DC0616B02E834743BC0"
"220240800","0101000020E61000007C4BAE7BA3394EC0104C405F28CB3AC0"
"220240900","0101000020E6100000CC35A35FD5AB4DC05CCCE6ED53893AC0"
"220241000","0101000020E610000048CD2C6ADC504DC08F4C0A6EA2A93AC0"
"220241100","0101000020E6100000C958725177A54FC031587A84809B39C0"
"220241200","0101000020E61000000BD2B3C23E804DC099C19CEB13773BC0"
"220241201","0101000020E6100000DF9CBA79587E4DC0779443E601753BC0"
"220241300","0101000020E6100000CBB0036A1BA44DC08301803E60353BC0"
"220241400","0101000020E6100000DDF982E6E0964EC0199A74FA53813AC0"
"220241500","0101000020E610000031AD40BC57054EC0B71C546590EC3AC0"
"220241501","0101000020E610000086D24CCA54074EC0E440866E05EA3AC0"
"220241600","0101000020E6100000665A0526026B4EC0D0C96D625BCB3AC0"
"220241700","0101000020E610000069FABE7AD5D54EC0C589161C546D38C0"
"220241800","0101000020E6100000CC5D28A52D1E4EC02CCAA52467DF3AC0"
"220241900","0101000020E61000005F4078F3105C4EC083ED7FBAD5923BC0"
"220242000","0101000020E6100000B1666F367EEC4DC0F46DC5D756FE3AC0"
"220242100","0101000020E6100000DB3F1744E56A4EC0D2B7D1794DCB3AC0"
"220242200","0101000020E6100000715AF917C86A4EC024F9C4FA54CB3AC0"
"220242300","0101000020E6100000EB7A5B37C8504EC04255B3CBD22C3BC0"
"220242400","0101000020E6100000FD9A910084804DC0BC15C1F3697A3BC0"
"220242500","0101000020E6100000A637A8DDCA234EC05CBB33A1C1A039C0"
"220242501","0101000020E6100000BB3C3F7842344EC0B3BF826A34CB39C0"
"220242600","0101000020E610000089526FE9D7BD4DC050C29C27A8003BC0"
"220242601","0101000020E6100000995C5215614B4EC00E0B0F9B1E9439C0"
"220242700","0101000020E6100000A774BD5EC1F84DC07638ED262A0B3AC0"
"220242800","0101000020E6100000D5C43C840C804DC0ACBF4E9E66743BC0"
"220242900","0101000020E610000048B57D204F374EC0168763F4A7563AC0"
"220243000","0101000020E61000009A290B1699EB4EC035750AE04F2939C0"
"220243100","0101000020E6100000F1464D0B8EC24DC04B2F62A654ED3AC0"
"220243200","0101000020E6100000B1F594B20F5C4EC0AFEBF223E0923BC0"
"220243201","0101000020E6100000DAE8314A19384EC064F5F8CE8AC53AC0"
"220243300","0101000020E61000003F42B9291DBD4EC05C55AD2A87EF38C0"
"220243400","0101000020E6100000C23C218AE2214EC050C89A298FA339C0"
"220243500","0101000020E6100000CC2EE8DC65974EC0D1FE2F26E07F3AC0"
"220243600","0101000020E6100000AF076F5D56594DC0CEC0140B190B3BC0"
"220243601","0101000020E610000075639DCF9B4C4DC0C6D467FD39F73AC0"
"220243900","0101000020E610000032D7040C7D814DC0B8350D36347B3BC0"
"220244000","0101000020E6100000551574E83D344EC017A358E747D63AC0"
"220244100","0101000020E610000060A6B04CD6344EC0A44BC72F514A3BC0"
"220244200","0101000020E610000049E476CD78854DC04BA802F25A673BC0"
"220244300","0101000020E610000002B5ACAC9CEE4DC09EDF07F9B8A73BC0"
"220244400","0101000020E6100000091389F2ABAB4DC05C79D90B638A3AC0"
"220244500","0101000020E610000010C3B0032D7D4DC03BF154E6BC713BC0"
"220244600","0101000020E61000008DC9293896A54EC0F907D3C8489039C0"
"220244700","0101000020E61000005B0BCE6775814DC0C31EE83B2C7B3BC0"
"220244701","0101000020E6100000152931301F7D4EC0E2C30709D5513BC0"
"220244800","0101000020E6100000AE7712C3457A4EC0268CA6DEA8AD39C0"
"220245000","0101000020E6100000712D5E636B7D4DC028D305F6AD723BC0"
"220245200","0101000020E6100000241A83DC31584EC0FDA50A8FC0933BC0"
"220245300","0101000020E6100000F33D478288974EC066B3A063F07F3AC0"
"220245301","0101000020E6100000AA924B6CFE974EC066BD6FA196813AC0"
"220245400","0101000020E61000004E7927F004984EC0060C4EBB20363BC0"
"220245500","0101000020E6100000C59066A3A8824DC0AADC68A7C4623AC0"
"220245600","0101000020E61000005E14AEE4838F4EC0973BB982F7D33BC0"
"220245700","0101000020E6100000AD3369044F5C4EC028F83DBD4C493BC0"
